Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics,Premiered,Broadcast
Memory of Red,,4.09,13604,13229,1,Movie,1,Finished Airing,2004,Imagica West,"None found, add some","None found, add some",Original,Avant Garde,,3 min.,G - All Ages,0,,,
Docchi mo Maid,,4.08,10418,13230,2,ONA,1,Finished Airing,22-Dec-03,"None found, add some","None found, add some",Ishikawa Pro,Original,"Action, Comedy, Girls Love, Ecchi",,13 min.,PG-13 - Teens 13 or older,3,,,
Adventures in Beauty Wonderland,,4.07,10215,13231,2,Movie,1,Finished Airing,2013,"None found, add some","None found, add some","None found, add some",Original,"Adventure, Avant Garde",,4 min.,PG-13 - Teens 13 or older,7,,,
Count Down,,4.07,13529,13232,1,Movie,1,Finished Airing,2011,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,36 sec.,G - All Ages,0,,,
Kangaeru Renshuu,Imagination Practice,4.07,14385,13233,798,Movie,1,Finished Airing,2003,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Visual Arts,4 min.,G - All Ages,0,,,
Dekobou no Jidousha Ryokou,Dekobo the Big Head's Road Trip,4.06,12090,13234,1,Movie,1,Finished Airing,1934,"None found, add some",VIZ Media,"None found, add some",Original,Adventure,Racing,1 min.,G - All Ages,1,,,
Ao Oni The Animation (Movie),Aooni the Movie,4.05,7143,13235,7,Movie,1,Finished Airing,11-Feb-17,"None found, add some","None found, add some",Studio Deen,Game,"Horror, Mystery",,1 hr.,R - 17+ (violence & profanity),2,,,
Kodomo no Kaitei no Koto,The Thing of Rotation for a Child,4.04,14508,13236,771,Movie,1,Finished Airing,2004,"None found, add some","None found, add some","None found, add some",Original,,Psychological,2 min.,G - All Ages,0,,,
Marudase Kintarou,,3.97,7397,13237,7,Movie,1,Finished Airing,11-Dec-20,"None found, add some","None found, add some",Seven,Manga,Boys Love,,9 min.,PG-13 - Teens 13 or older,17,,,
Ninjutsu Hinotama Kozou: Edo no Maki,Ninja Fireball in Edo,3.97,12294,13238,1,Movie,1,Finished Airing,09-Nov-35,"None found, add some","None found, add some","None found, add some",Original,Action,,1 min.,G - All Ages,0,,,
Embah,,3.96,14513,13239,770,ONA,1,Finished Airing,2010,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,8 min.,G - All Ages,0,,,
"""Tokyo""",Tokyo,3.94,14177,13240,851,Movie,1,Finished Airing,05-Oct-17,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,1 min.,G - All Ages,0,,,
An Expression,,3.94,13436,13241,1,Movie,1,Finished Airing,1935,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,3 min.,G - All Ages,0,,,
Usatalk,,3.94,14904,13242,678,ONA,1,Finished Airing,06-Aug-10,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,1 min.,G - All Ages,1,,,
Yukidoke,The Thaw,3.93,8525,13243,5,Movie,1,Finished Airing,2004,"None found, add some","None found, add some","None found, add some",Original,"Avant Garde, Horror",,6 min.,PG-13 - Teens 13 or older,8,,,
Bloody Night,,3.92,9799,13244,3,ONA,1,Finished Airing,05-Apr-06,"None found, add some","None found, add some","None found, add some",Original,"Horror, Supernatural, Suspense",Gore,5 min.,R - 17+ (violence & profanity),1,,,
Atelier Petros Joukuu Gekijou: Sentaku Shima no Sentaku Tori,Atelier Petros the Theater in the Sky: The Wash Bird of the Wash Island,3.9,14344,13245,810,ONA,1,Finished Airing,2003,The Village of Marchen,"None found, add some","None found, add some",Original,"Comedy, Fantasy",,3 min.,G - All Ages,0,,,
Heya,,3.9,11450,13246,1,Movie,1,Finished Airing,1967,"None found, add some","None found, add some",Kuri Jikken Manga Koubou,Original,"Avant Garde, Award Winning, Comedy",,4 min.,R+ - Mild Nudity,1,,,
Natsu no Gero wa Fuyu no Sakana,Summer's Puke is Winter's Delight,3.9,13315,13247,1,Movie,1,Finished Airing,12-Apr-16,Tamabi,"None found, add some","None found, add some",Original,Avant Garde,Music,2 min.,R+ - Mild Nudity,1,,,
Yoru no Okite,A Rule Of Dreams,3.9,11343,13248,2,Movie,1,Finished Airing,1995,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,R - 17+ (violence & profanity),1,,,
Mahou Shoujo? Naria☆Girls,Mahou Shoujo? Naria Girls,3.89,6710,13249,9,TV,12,Finished Airing,"Jul 7, 2016 to Sep 22, 2016","Pony Canyon,       Pony Canyon Enterprises,       SMIRAL Animation","None found, add some",Bouncy,Original,,Mahou Shoujo,8 min. per ep.,PG-13 - Teens 13 or older,18,,Summer 2016,Thursdays at 00:05 (JST)
MILPOM★ Pilot,,3.89,13057,13250,1,ONA,1,Finished Airing,20-Mar-15,"None found, add some","None found, add some",Bandai Namco Pictures,Original,Comedy,,3 min.,PG-13 - Teens 13 or older,1,,,
Musekinin Galaxy☆Tylor,The Irresponsible Galaxy☆Tylor,3.89,7831,13251,6,TV,12,Finished Airing,"Jul 11, 2017 to Sep 26, 2017","DAX Production,       Dream Creation","None found, add some",Seven,Light novel,"Comedy, Sci-Fi","Military, Parody, Space",3 min. per ep.,PG-13 - Teens 13 or older,1,,Summer 2017,Tuesdays at 21:55 (JST)
Hanoka Recap,,3.88,13424,13252,1,TV Special,1,Finished Airing,2006,RAMS,"None found, add some","None found, add some",Original,Sci-Fi,,10 min.,PG-13 - Teens 13 or older,0,,,
Requiem (ONA),,3.86,12736,13253,1,ONA,1,Finished Airing,17-Jan-12,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,2 min.,R+ - Mild Nudity,0,,,
The Embryo Develops into a Fetus,,3.86,11610,13254,1,ONA,1,Finished Airing,2014,"None found, add some","None found, add some",Mirai Film,Original,Avant Garde,,1 min.,G - All Ages,3,,,
Armageddon,,3.85,11772,13255,1,Movie,1,Finished Airing,19-Jan-96,"None found, add some",Manga Entertainment,"None found, add some",Manga,"Action, Adventure, Sci-Fi","Space, Super Power, Time Travel",1 hr. 26 min.,PG-13 - Teens 13 or older,2,,,
Sabiiro no Armor: Reimei,Rusted Armors,3.85,7731,13256,6,TV,12,Finished Airing,"Jan 9, 2022 to Mar 27, 2022",Spectrum,"None found, add some",Kigumi,Mixed media,Action,"Historical, Samurai",23 min. per ep.,PG-13 - Teens 13 or older,21,,Winter 2022,Sundays at 22:00 (JST)
Petting a Dog,,3.83,11393,13257,2,ONA,1,Finished Airing,15-Jul-13,"None found, add some","None found, add some","None found, add some",Original,Slice of Life,,16 sec.,G - All Ages,5,,,
Micro Teukgongdae Diatron 5,,3.82,13200,13258,1,Movie,1,Finished Airing,20-Jul-85,Daekwang Planning,"None found, add some","None found, add some",Other,Sci-Fi,"Mecha, Space",57 min.,PG - Children,3,,,
Gibiate,,3.81,2663,13259,67,TV,12,Finished Airing,"Jul 15, 2020 to Sep 30, 2020","Nexon,       Age Global Networks,       Forecast Communications,       Crunchyroll","None found, add some","Studio Elle,       l-a-unch・BOX",Original,"Action, Fantasy, Horror","Martial Arts, Samurai",24 min. per ep.,R - 17+ (violence & profanity),61,,Summer 2020,Wednesdays at 22:00 (JST)
Dreams,,3.8,12607,13260,1,Movie,1,Finished Airing,2011,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,5 min.,R+ - Mild Nudity,1,,,
◯,,3.79,10468,13261,2,ONA,1,Finished Airing,2010,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,1 min.,R+ - Mild Nudity,2,,,
Pop,,3.79,12117,13262,1,Movie,1,Finished Airing,1974,"None found, add some","None found, add some",Kuri Jikken Manga Koubou,Original,Comedy,,2 min.,G - All Ages,1,,,
Ninja Collection,,3.78,5217,13263,16,TV,13,Finished Airing,"Jul 13, 2020 to Oct 26, 2020","TV Tokyo,       TV Tokyo Music","None found, add some","ILCA,       DRAWIZ,       Toho Interactive Animation",Original,"Horror, Supernatural",,4 min. per ep.,PG-13 - Teens 13 or older,28,,Summer 2020,Mondays at 03:05 (JST)
Horny,,3.78,13177,13264,1,Special,1,Finished Airing,2017,MTV Japan,"None found, add some","None found, add some",Original,"Avant Garde, Ecchi",,15 sec.,R+ - Mild Nudity,0,,,
Dog Soldier,,3.77,10427,13265,2,OVA,1,Finished Airing,08-Oct-89,"Movic,       Sony Music Entertainment",Central Park Media,"J.C.Staff,       animate Film",Manga,Action,Military,44 min.,R - 17+ (violence & profanity),3,Seinen,,
Yami no Teio: Kyuuketsuki Dracula,Dracula: Sovereign of the Damned,3.75,8750,13266,4,TV Special,1,Finished Airing,19-Aug-80,"None found, add some","None found, add some",Toei Animation,Other,Horror,Vampire,1 hr. 34 min.,R - 17+ (violence & profanity),7,,,
Yasashii Kinyoubi,Sweet Friday,3.74,12676,13267,1,Movie,1,Finished Airing,1975,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,3 min.,R+ - Mild Nudity,1,,,
Nendo no Tatakai (2019),Battle of Clay,3.73,12161,13268,1,ONA,1,Finished Airing,22-May-19,"None found, add some","None found, add some","None found, add some",Original,"Action, Comedy",,1 min.,PG - Children,1,,,
Kanojo no Dokushinsha-tachi ni Yotte Hadaka ni Sareta Seifuku no Shojo Kenkyuu,The Bride Stripped Bare by Her Bachelors,3.72,13393,13269,1,Movie,1,Finished Airing,1972,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,3 min.,R+ - Mild Nudity,0,,,
Crayon Angel,,3.72,12739,13270,1,Movie,1,Finished Airing,1975,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,2 min.,R+ - Mild Nudity,0,,,
G-senjou no Higeki,,3.67,12323,13271,1,Movie,1,Finished Airing,1969,"None found, add some","None found, add some",Kuri Jikken Manga Koubou,Original,"Avant Garde, Comedy",,9 min.,PG-13 - Teens 13 or older,1,,,
Kennel Tokorozawa,,3.67,9366,13272,3,OVA,1,Finished Airing,21-Feb-92,Fuji TV,"None found, add some",Animation 21,Manga,"Comedy, Ecchi","Pets, School",33 min.,R+ - Mild Nudity,14,Seinen,,
CCW: Crazy Clay Wrestling,Crazy Clay Wrestling,3.66,10302,13273,2,ONA,1,Finished Airing,21-Apr-07,"None found, add some","None found, add some","None found, add some",Original,Sports,Combat Sports,6 min.,PG-13 - Teens 13 or older,4,,,
Good-by Marilyn,,3.65,13091,13274,1,Movie,1,Finished Airing,1971,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,4 min.,R+ - Mild Nudity,0,,,
Aos,,3.64,10487,13275,2,Movie,1,Finished Airing,1964,"None found, add some","None found, add some",Kuri Jikken Manga Koubou,Original,"Avant Garde, Fantasy",,9 min.,R+ - Mild Nudity,1,,,
No Littering,,3.63,8675,13276,4,ONA,1,Finished Airing,26-Oct-12,"None found, add some","None found, add some","None found, add some",Original,"Comedy, Horror",,1 min.,R - 17+ (violence & profanity),0,,,
Red Colored Bridge,,3.6,12680,13277,1,Movie,1,Finished Airing,2012,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,5 min.,R+ - Mild Nudity,2,,,
Walking Man,,3.6,13607,13278,1,Movie,1,Finished Airing,2002,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,6 min.,G - All Ages,0,,,
Spectral Force,,3.59,10421,13279,2,OVA,2,Finished Airing,"Nov 25, 1998 to Mar 25, 1999",Idea Factory,ADV Films,"None found, add some",Game,Fantasy,Mythology,24 min. per ep.,PG-13 - Teens 13 or older,2,,,
Yo! Daitouryou Trap-kun,"Hey, President Trap-kun!",3.59,7089,13280,7,ONA,2,Finished Airing,"Mar 15, 2017 to Mar 22, 2017",Shogakukan,"None found, add some",DLE,Original,Comedy,Parody,44 sec. per ep.,PG-13 - Teens 13 or older,20,,,
Generation of Chaos III: Toki no Fuuin,,3.59,11814,13281,1,OVA,2,Finished Airing,"May 21, 2003 to Jun 25, 2003",Idea Factory,"None found, add some","None found, add some",Game,"Action, Adventure, Fantasy",,24 min. per ep.,PG-13 - Teens 13 or older,1,,,
Dead Girl Trailer,,3.56,10574,13282,2,ONA,1,Finished Airing,22-May-11,"None found, add some","None found, add some","None found, add some",Original,"Horror, Supernatural, Suspense",Parody,1 min.,R - 17+ (violence & profanity),0,,,
Dead World,,3.56,10941,13283,2,ONA,1,Finished Airing,16-Sep-16,"None found, add some","None found, add some","None found, add some",Original,Horror,,1 min.,R - 17+ (violence & profanity),1,,,
4.Eyes,,3.55,12819,13284,1,Movie,1,Finished Airing,1975,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,9 min.,R+ - Mild Nudity,0,,,
Uju Heukgisa,Captain of Cosmos,3.55,12812,13285,1,Movie,1,Finished Airing,02-Aug-79,"None found, add some","None found, add some","None found, add some",Original,"Action, Sci-Fi",Space,1 hr. 20 min.,PG - Children,2,,,
C.L.A.Y.,,3.54,9838,13286,3,ONA,1,Finished Airing,27-May-12,"None found, add some","None found, add some","None found, add some",Original,Horror,,1 min.,R - 17+ (violence & profanity),0,,,
Yume 10 Yoru,Ten Nights' Dreams,3.51,13196,13287,1,Movie,1,Finished Airing,2004,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,6 min.,R+ - Mild Nudity,1,,,
Wonder Momo,,3.48,7271,13288,7,ONA,5,Finished Airing,"Feb 6, 2014 to Mar 6, 2014",Bandai Namco Games,"None found, add some",Graphinica,Game,Action,"Martial Arts, School, Strategy Game",7 min. per ep.,PG-13 - Teens 13 or older,7,,,
Within the Bloody Woods,,3.4,10289,13289,2,ONA,2,Finished Airing,"May 22, 2006 to Aug 5, 2006","None found, add some","None found, add some","None found, add some",Original,Horror,,1 min. per ep.,R - 17+ (violence & profanity),1,,,
Pinky,,3.38,9674,13290,3,ONA,1,Finished Airing,23-Mar-12,"None found, add some","None found, add some","None found, add some",Original,"Comedy, Horror",,2 min.,R - 17+ (violence & profanity),1,,,
Nendo no Tatakai,Battle of Clay,3.36,9809,13291,3,ONA,1,Finished Airing,28-Jan-04,"None found, add some","None found, add some","None found, add some",Original,"Action, Comedy",,1 min.,PG - Children,6,,,
Hanoka,,3.36,8389,13292,5,TV,12,Finished Airing,"Aug 8, 2006 to Oct 31, 2006",Fanworks,"None found, add some",RAMS,Original,Sci-Fi,,5 min. per ep.,PG-13 - Teens 13 or older,17,,Summer 2006,Unknown
1,,3.35,5316,13293,16,ONA,1,Finished Airing,07-Feb-13,"None found, add some","None found, add some","None found, add some",Original,Comedy,,37 sec.,G - All Ages,6,,,
Tenshi no Drop,Angel's Drop,3.35,5181,13294,17,TV Special,1,Finished Airing,12-May-13,"AIC,       Flex Comix,       G-mode","None found, add some",AIC Frontier,Web manga,"Comedy, Ecchi",,5 min.,R - 17+ (violence & profanity),21,,,
Forest Fairy Five,,3.34,9372,13295,3,TV,13,Finished Airing,"Jan 6, 2017 to Mar 31, 2017","Showgate,       Tokyo MX","None found, add some","None found, add some",Picture book,"Comedy, Fantasy",Music,10 min. per ep.,PG - Children,5,,Winter 2017,Fridays at 20:00 (JST)
Generation of Chaos Next: Chikai no Pendant,,3.34,11458,13296,1,OVA,1,Finished Airing,22-May-02,Idea Factory,"None found, add some","None found, add some",Game,"Action, Adventure, Fantasy, Romance",Military,27 min.,PG-13 - Teens 13 or older,1,,,
Vampire Holmes,,3.32,4784,13297,21,TV,12,Finished Airing,"Apr 4, 2015 to Jun 20, 2015",CUCURI,"None found, add some",Studio! Cucuri,Game,"Comedy, Mystery, Supernatural",,3 min. per ep.,PG-13 - Teens 13 or older,50,,Spring 2015,Saturdays at 01:55 (JST)
Koumon-teki Juuku Ketsujiru Juke,Anal Juke: Anal Juice,3.3,12064,13298,1,Movie,1,Finished Airing,23-Apr-13,Tamabi,"None found, add some","None found, add some",Original,"Avant Garde, Comedy",Music,2 min.,R+ - Mild Nudity,1,,,
Pupa,,3.29,1275,13299,189,TV,12,Finished Airing,"Jan 10, 2014 to Mar 28, 2014",Earth Star Entertainment,"None found, add some",Studio Deen,Manga,"Fantasy, Horror, Suspense","Gore, Psychological",4 min. per ep.,R - 17+ (violence & profanity),246,,Winter 2014,Fridays at 02:03 (JST)
Panzer Dragoon,,3.28,9382,13300,3,OVA,1,Finished Airing,25-Oct-96,Sega,ADV Films,"Production I.G,       General Entertainment",Game,"Action, Fantasy, Sci-Fi",,26 min.,PG-13 - Teens 13 or older,4,,,
Nendo no Tatakai 2,Battle of Clay 2,3.25,10475,13301,2,ONA,1,Finished Airing,21-Jan-04,"None found, add some","None found, add some","None found, add some",Original,"Action, Comedy",,1 min.,PG-13 - Teens 13 or older,3,,,
Dark Cat,,3.25,8158,13302,5,OVA,1,Finished Airing,28-Nov-91,Nikkatsu,Media Blasters,Agent 21,Manga,"Action, Horror, Supernatural","Mythology, Super Power",50 min.,R - 17+ (violence & profanity),8,,,
Scrap Diary,,3.23,11731,13303,1,Movie,1,Finished Airing,2002,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,R+ - Mild Nudity,0,,,
Born by Myself,,3.2,10125,13304,2,ONA,1,Finished Airing,2005,The Village of Marchen,"None found, add some","None found, add some",Original,Avant Garde,Psychological,6 min.,PG-13 - Teens 13 or older,2,,,
Shigeru,,3.15,11709,13305,1,ONA,1,Finished Airing,14-Jun-14,"None found, add some","None found, add some","None found, add some",Original,"Avant Garde, Comedy",,10 sec.,R+ - Mild Nudity,4,,,
Soujuu Senshi Psychic Wars,Psychic Wars,3.14,8614,13306,4,OVA,1,Finished Airing,22-Feb-91,"None found, add some",Manga Entertainment,Toei Animation,Novel,Action,"Mythology, Super Power, Time Travel",54 min.,R+ - Mild Nudity,5,,,
Generation of Chaos,,3.12,9705,13307,3,OVA,1,Finished Airing,05-Sep-01,Idea Factory,"None found, add some","None found, add some",Game,"Action, Adventure, Fantasy",Mythology,30 min.,PG-13 - Teens 13 or older,4,,,
Fetish Doll,,3.08,11000,13308,2,Movie,1,Finished Airing,2003,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,R+ - Mild Nudity,1,,,
Good-by Elvis and USA,Good-bye Elvis and USA,3.05,11912,13309,1,Movie,1,Finished Airing,1971,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,7 min.,R+ - Mild Nudity,0,,,
Mochibei,,3.05,8748,13310,4,Movie,1,Finished Airing,2005,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,57 sec.,PG-13 - Teens 13 or older,11,,,
Ladyspo,,3.03,8855,13311,4,TV,12,Finished Airing,"Apr 10, 2018 to Jun 26, 2018","DAX Production,       Quatre Stella,       RME","None found, add some",Brio Animation,Original,"Comedy, Sci-Fi, Sports",Team Sports,4 min. per ep.,PG-13 - Teens 13 or older,4,,Spring 2018,Tuesdays at 01:20 (JST)
