Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics,Premiered,Broadcast
Kamiusagi Rope x au Collaboration,Paper Rabbit Rope x AU Collaboration,5.43,16617,11791,457,ONA,6,Finished Airing,"Mar 11, 2012 to Mar 7, 2016","None found, add some","None found, add some","None found, add some",Original,"Comedy, Slice of Life",,2 min. per ep.,G - All Ages,1,,,
Kappa no Ude,,5.43,19080,11792,277,Movie,1,Finished Airing,2009,"None found, add some","None found, add some","None found, add some",Unknown,Fantasy,,5 min.,G - All Ages,0,,,
Kidou Senshi Gundam: Twilight Axis - Akaki Zanei,Mobile Suit Gundam: Twilight Axis - Red Blur,5.43,8927,11793,4,Movie,1,Finished Airing,18-Nov-17,"None found, add some",Nozomi Entertainment,Sunrise,Novel,"Action, Sci-Fi","Mecha, Military, Space",26 min.,PG-13 - Teens 13 or older,3,,,
Lord of Vermilion IV,,5.43,12043,11794,1,ONA,16,Finished Airing,"Sep 3, 2017 to Oct 26, 2017","None found, add some","None found, add some","None found, add some",Game,Fantasy,Strategy Game,30 sec. per ep.,G - All Ages,0,,,
Macross Fufonfia Specials,,5.43,13064,11795,1,Special,3,Finished Airing,25-Dec-13,"None found, add some","None found, add some",I was a Ballerina,Original,Comedy,Parody,3 min. per ep.,G - All Ages,0,,,
Made in Japan,,5.43,15958,11796,526,Movie,1,Finished Airing,1972,"None found, add some","None found, add some","None found, add some",Original,Comedy,,9 min.,G - All Ages,1,,,
Midori no Neko,The Green Cat,5.43,11297,11797,2,OVA,1,Finished Airing,Jul-89,"None found, add some","None found, add some",Tezuka Productions,Manga,Mystery,,24 min.,PG-13 - Teens 13 or older,0,,,
Ozmafia!! Special,,5.43,11322,11798,2,Special,1,Finished Airing,28-Oct-16,Creators in Pack,"None found, add some","None found, add some",Visual novel,,"Historical, School",4 min.,PG-13 - Teens 13 or older,2,Shoujo,,
Pac-World,,5.43,10336,11799,2,TV,52,Finished Airing,"Apr 5, 2014 to Apr 25, 2015",Bandai Namco Entertainment,"None found, add some","OLM Digital,       Sprite Animation Studios",Game,"Adventure, Comedy, Sci-Fi",,25 min. per ep.,PG - Children,5,,Spring 2014,Saturdays at 18:30 (JST)
Petit Eva: Evangelion@School,,5.43,4304,11800,26,ONA,24,Finished Airing,"Mar 20, 2007 to Mar 11, 2009","Bandai Visual,       Bandai Channel","None found, add some","Xebec,       Kanaban Graphics",Original,Comedy,School,3 min. per ep.,G - All Ages,39,,,
Rinkai!,,5.43,7159,11801,7,TV,12,Currently Airing,"Apr 9, 2024 to ?","Lantis,       Shochiku,       BS Fuji,       Tokyo MX,       U-NEXT,       Bandai Namco Music Live,       Mixi,       Maruga Factory","None found, add some",TMS Entertainment,Mixed media,Sports,"Adult Cast, Racing",23 min. per ep.,PG-13 - Teens 13 or older,29,,Spring 2024,Tuesdays at 23:30 (JST)
Saru Masamune,The Monkey Sword Masamune,5.43,11736,11802,1,Movie,1,Finished Airing,1930,"None found, add some","None found, add some","None found, add some",Original,Adventure,Military,9 min.,G - All Ages,0,,,
Space Gundam V,,5.43,13674,11803,985,Movie,1,Finished Airing,21-Jul-83,"None found, add some","None found, add some","None found, add some",Original,"Action, Comedy",Mecha,1 hr. 22 min.,PG-13 - Teens 13 or older,0,,,
Sparrow's Hotel,,5.43,6336,11804,10,TV,12,Finished Airing,"Apr 9, 2013 to Jun 25, 2013","DAX Production,       Dream Creation","None found, add some",Hotline,4-koma manga,Comedy,Adult Cast,3 min. per ep.,PG-13 - Teens 13 or older,8,,Spring 2013,Tuesdays at 20:25 (JST)
Straw-saurus Neo,,5.43,17367,11805,396,TV Special,1,Finished Airing,23-Mar-09,NHK,"None found, add some","None found, add some",Original,"Adventure, Fantasy, Sci-Fi",,5 min.,G - All Ages,0,Kids,,
Super Backkom,Super Bernard,5.43,16088,11806,512,Special,1,Finished Airing,2008,"None found, add some","None found, add some",RG Animation Studios,Original,Comedy,Super Power,7 min.,G - All Ages,0,Kids,,
Tabi,,5.43,12498,11807,1,Movie,1,Finished Airing,1973,"None found, add some","None found, add some","None found, add some",Original,Fantasy,Psychological,12 min.,PG-13 - Teens 13 or older,2,,,
"Urawa no Usagi-chan: Natsu no Hi to, Bushitsu to, Tomodachi to",,5.43,10313,11808,2,Special,1,Finished Airing,16-Oct-15,"None found, add some","None found, add some",A-Real,Original,Comedy,School,3 min.,PG - Children,0,,,
Xiao Kedou Zhao Mama,Where is Mama,5.43,15094,11809,646,Movie,1,Finished Airing,1960,"None found, add some","None found, add some",Shanghai Animation Film Studio,Original,,,15 min.,G - All Ages,1,Kids,,
Yonimo Osoroshii Nihon Mukashibanashi,The Truth of Japanese Fairy Tales,5.43,12240,11810,1,OVA,3,Finished Airing,2000,"Group TAC,       Toei Video","None found, add some","None found, add some",Unknown,"Avant Garde, Horror",Psychological,17 min. per ep.,R+ - Mild Nudity,2,,,
Yuki no Taiyou Pilot,,5.43,9581,11811,3,Special,1,Finished Airing,1972,"None found, add some","None found, add some",Tokyo Movie,Manga,Drama,,4 min.,PG - Children,0,Shoujo,,
Shiroishi no Yousei Pichi,,5.42,17859,11812,359,ONA,3,Finished Airing,"Jul 27, 2011 to Jan 22, 2014","None found, add some","None found, add some",Asahi Production,Original,Fantasy,Historical,3 min. per ep.,PG - Children,0,Kids,,
Souseiki,The Genesis,5.42,11470,11813,1,Movie,1,Finished Airing,01-Oct-68,Mushi Production,"None found, add some","None found, add some",Unknown,,Parody,4 min.,PG - Children,1,,,
The Curlydog Story,,5.42,17145,11814,412,Special,1,Finished Airing,2008,"None found, add some","None found, add some","None found, add some",Original,,,1 min.,G - All Ages,0,Kids,,
Wish Me Mell,,5.42,15497,11815,584,ONA,3,Finished Airing,"Jun 5, 2011 to Jul 20, 2012",Sanrio,"None found, add some","None found, add some",Other,Fantasy,,1 min. per ep.,G - All Ages,1,Kids,,
Zunda Horizon,,5.42,11245,11816,2,Movie,1,Finished Airing,11-Mar-17,"Studio Mausu,       Imagine","None found, add some","WAO World,       Studio Live",Original,Gourmet,,23 min.,PG-13 - Teens 13 or older,4,,,
Alice or Alice Recap,,5.42,14703,11817,720,TV Special,1,Finished Airing,27-Jun-18,"None found, add some","None found, add some","None found, add some",4-koma manga,Slice of Life,CGDCT,3 min.,PG-13 - Teens 13 or older,0,,,
Angel's Feather,,5.42,4825,11818,20,OVA,2,Finished Airing,"Apr 28, 2006 to May 26, 2006","None found, add some",Media Blasters,Venet,Visual novel,"Boys Love, Drama, Fantasy, Sci-Fi, Supernatural",School,29 min. per ep.,PG-13 - Teens 13 or older,32,,,
Aya to Majo,Earwig and the Witch,5.42,5126,11819,17,TV Special,1,Finished Airing,30-Dec-20,"NHK,       NHK Enterprises",GKIDS,Studio Ghibli,Novel,Supernatural,,1 hr. 22 min.,PG - Children,22,,,
Big Wars: Kami Utsu Akaki Kouya ni,Big Wars,5.42,9903,11820,3,OVA,1,Finished Airing,25-Sep-93,Tokuma Japan,Central Park Media,Magic Bus,Novel,"Action, Sci-Fi","Military, Space",1 hr. 11 min.,R+ - Mild Nudity,5,,,
Chuumon no Ooi Ryouriten (1993),,5.42,11878,11821,1,Movie,1,Finished Airing,03-Aug-93,"None found, add some","None found, add some",Magic Bus,Book,"Fantasy, Horror, Supernatural",,21 min.,G - All Ages,1,,,
Dallos Special,,5.42,12353,11822,1,OVA,1,Finished Airing,08-May-85,"None found, add some","None found, add some",Pierrot,Original,Sci-Fi,Mecha,1 hr. 29 min.,PG-13 - Teens 13 or older,0,,,
Diabolik Lovers Recap,,5.42,4387,11823,25,TV Special,1,Finished Airing,28-Oct-13,"Frontier Works,       Idea Factory,       Showgate",Sentai Filmworks,"Production I.G,       Zexcs",Visual novel,"Drama, Supernatural","Reverse Harem, Vampire",15 min.,PG-13 - Teens 13 or older,49,Josei,,
Doctor Chichibuyama,,5.42,14075,11824,876,TV,2,Finished Airing,"Apr 3, 1988 to Jul 31, 1988","Pony Canyon,       Fuji TV,       Ashi Productions","None found, add some",Production Reed,4-koma manga,"Comedy, Ecchi",Parody,29 min. per ep.,R+ - Mild Nudity,1,Seinen,Spring 1988,Unknown
DPR Special Movie,,5.42,12411,11825,1,Special,1,Finished Airing,17-Oct-13,"None found, add some","None found, add some",White Fox,Original,Slice of Life,Space,6 min.,G - All Ages,1,,,
Gekkan Mousou Kagaku,Delusional Monthly Magazine,5.42,6519,11826,9,TV,12,Finished Airing,"Jan 11, 2024 to Mar 28, 2024","Sotsu,       MediaNet,       Pony Canyon,       Crunchyroll,       BS Asahi","None found, add some",OLM,Original,"Comedy, Fantasy, Mystery",Workplace,23 min. per ep.,PG-13 - Teens 13 or older,8,,Winter 2024,Thursdays at 23:30 (JST)
Glasslip,,5.42,1425,11827,166,TV,13,Finished Airing,"Jul 3, 2014 to Sep 25, 2014","Sotsu,       Lantis,       Pony Canyon,       Showgate,       Infinite",Sentai Filmworks,P.A. Works,Original,"Romance, Supernatural","Love Polygon, Visual Arts",23 min. per ep.,PG-13 - Teens 13 or older,223,,Summer 2014,Thursdays at 22:30 (JST)
Jiaoao de Jiangjun,,5.42,15612,11828,568,Movie,1,Finished Airing,1956,Shanghai Animation Film Studio,"None found, add some","None found, add some",Original,Drama,,24 min.,G - All Ages,0,,,
Kakko Kawaii Sengen! Specials,,5.42,16446,11829,473,Special,14,Finished Airing,"Dec 16, 2011 to Mar 23, 2012","None found, add some","None found, add some","None found, add some",Manga,Comedy,,3 min. per ep.,PG-13 - Teens 13 or older,0,,,
Kappa Kawatarou,,5.42,15429,11830,594,Movie,1,Finished Airing,Apr-54,The National Film Center Japan,"None found, add some","None found, add some",Original,Supernatural,,18 min.,G - All Ages,0,Kids,,
Kämpfer Picture Drama,Amazing Bowel Familiars,5.42,5459,11831,15,Special,1,Finished Airing,23-Dec-09,"None found, add some",Sentai Filmworks,Nomad,Light novel,Comedy,,11 min.,PG-13 - Teens 13 or older,6,,,
Kumo no Ito (2000),,5.42,14516,11832,770,OVA,1,Finished Airing,2000,Gakken,"None found, add some","None found, add some",Unknown,Fantasy,,11 min.,G - All Ages,0,,,
Kyoufu Shinbun (2014),Horror News,5.42,11055,11833,2,ONA,16,Finished Airing,"Apr 28, 2014 to Aug 1, 2014","None found, add some","None found, add some",Next Media Animation,Unknown,"Fantasy, Horror, Supernatural",Mythology,10 min. per ep.,PG-13 - Teens 13 or older,6,,,
MapleStory Special,,5.42,15884,11834,535,Special,1,Finished Airing,26-Sep-08,"None found, add some","None found, add some",Madhouse,Game,"Action, Comedy, Fantasy",,21 min.,PG - Children,0,Kids,,
Moegaku★5,,5.42,12631,11835,1,TV,40,Finished Airing,"Jan 14, 2008 to Mar 3, 2008","None found, add some","None found, add some",AIC Spirits,Unknown,,"Mahou Shoujo, Parody",7 min. per ep.,G - All Ages,0,,Winter 2008,Unknown
Moekan The Animation,,5.42,9884,11836,3,OVA,3,Finished Airing,"Dec 19, 2003 to Jul 23, 2004",KSS,"None found, add some","None found, add some",Visual novel,"Comedy, Romance, Sci-Fi, Ecchi",,31 min. per ep.,R+ - Mild Nudity,1,,,
Moving Colors,,5.42,14619,11837,742,Movie,1,Finished Airing,26-Apr-16,Decovocal,"None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,1,,,
Ninja Bugei-chou Pilot Film,,5.42,16619,11838,457,Special,1,Finished Airing,25-Apr-00,TCJ,"None found, add some","None found, add some",Manga,Action,"Historical, Samurai",1 min.,PG-13 - Teens 13 or older,0,Seinen,,
Norakuro Nitouhei,,5.42,15785,11839,545,Movie,1,Finished Airing,1935,The National Film Center Japan,"None found, add some","None found, add some",Manga,,,11 min.,G - All Ages,0,Kids,,
Oedo wa Nemurenai!,,5.42,12349,11840,1,OVA,1,Finished Airing,23-Jul-93,Shueisha,"None found, add some",Madhouse,Manga,"Drama, Fantasy",Historical,30 min.,PG-13 - Teens 13 or older,0,Shoujo,,
Q Transformers: Kaette Kita Convoy no Nazo,,5.42,12759,11841,1,TV,13,Finished Airing,"Jan 6, 2015 to Mar 31, 2015",Bouncy,"None found, add some",DLE,Other,Slice of Life,"Mecha, Parody",5 min. per ep.,PG-13 - Teens 13 or older,1,,Winter 2015,Unknown
Rain: Memory of Cloud. 1,,5.42,19171,11842,272,Movie,1,Finished Airing,1996,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,R+ - Mild Nudity,0,,,
Sam to Chip no wa Hachamecha Dai Race,,5.42,17137,11843,413,OVA,1,Finished Airing,21-Jun-93,Sanrio,"None found, add some","None found, add some",Original,,Racing,10 min.,G - All Ages,0,Kids,,
Senjou no Valkyria Special,,5.42,11954,11844,1,Special,1,Finished Airing,07-Apr-10,"None found, add some","None found, add some",A-1 Pictures,Game,Comedy,,3 min.,PG-13 - Teens 13 or older,0,,,
Kaeru no Pickles: Kimochi no Iro,,5.41,13609,11845,1,TV,12,Finished Airing,"Oct 4, 2020 to Dec 27, 2020","None found, add some","None found, add some",Sunny Gapen,Original,Slice of Life,,3 min. per ep.,G - All Ages,0,Kids,Fall 2020,Sundays at 09:55 (JST)
Kubbe no Ongakukai,,5.41,17579,11846,381,ONA,2,Finished Airing,"Oct 8, 2014 to Mar 5, 2019",TMS Entertainment,"None found, add some","None found, add some",Picture book,Fantasy,Music,1 min. per ep.,G - All Ages,0,,,
Landlock,,5.41,10065,11847,3,OVA,2,Finished Airing,"Jun 21, 1996 to Sep 27, 1996","Tokyo Kids,       Sega",Manga Entertainment,Sanctuary,Unknown,"Adventure, Fantasy, Sci-Fi",,45 min. per ep.,PG-13 - Teens 13 or older,1,,,
Mahou Shoujo? Naria☆Girls Nama de Anime wo Tsukuru Sama,,5.41,14449,11848,784,ONA,12,Finished Airing,"Jul 1, 2016 to Sep 16, 2016",Pony Canyon,"None found, add some",Bouncy,Original,Comedy,Mahou Shoujo,41 min. per ep.,PG-13 - Teens 13 or older,0,,,
Mellow,,5.41,13944,11849,908,OVA,1,Finished Airing,23-Jul-93,"None found, add some","None found, add some",Knack Productions,Manga,Comedy,"Crossdressing, Delinquents, School",44 min.,R+ - Mild Nudity,0,Seinen,,
Nakoruru: Ano Hito kara no Okurimono,,5.41,10807,11850,2,OVA,1,Finished Airing,25-May-02,Atelier Musa,"None found, add some",Arms,Game,"Drama, Fantasy, Supernatural",Historical,28 min.,R+ - Mild Nudity,1,,,
PePePePengiin,,5.41,15047,11851,655,TV,13,Finished Airing,"Oct 2, 2016 to Dec 25, 2016","TV Osaka,       Sanrio,       Being","None found, add some",DLE,Original,Comedy,,2 min. per ep.,PG - Children,2,,Fall 2016,Sundays at 22:48 (JST)
Shinkai no Kantai: Submarine 707,,5.41,13247,11852,1,OVA,1,Finished Airing,10-Jan-97,"None found, add some","None found, add some",Knack Productions,Manga,"Action, Adventure, Sci-Fi",Military,46 min.,PG-13 - Teens 13 or older,0,,,
Templex,,5.41,15117,11853,643,Movie,1,Finished Airing,2015,Geidai Animation,"None found, add some","None found, add some",Original,Avant Garde,,3 min.,G - All Ages,1,,,
Tobacco to Hai,,5.41,12363,11854,1,Movie,1,Finished Airing,01-Oct-65,"None found, add some","None found, add some",Mushi Production,Other,Adventure,,4 min.,G - All Ages,2,,,
Tu Xia Chuanqi,Legend of Kung Fu Rabbit,5.41,16557,11855,463,Movie,1,Finished Airing,11-Jul-11,"None found, add some","None found, add some","None found, add some",Original,"Action, Adventure, Comedy",Martial Arts,1 hr. 28 min.,PG - Children,1,,,
Yawaraka Sensha,,5.41,16794,11856,441,ONA,53,Finished Airing,Dec 2005 to Nov 2011,"None found, add some","None found, add some","None found, add some",Unknown,Comedy,,7 min. per ep.,G - All Ages,0,,,
Yousei Ou,Fairy King,5.41,10857,11857,2,OVA,1,Finished Airing,21-Dec-88,Kadokawa Shoten,"None found, add some",Madhouse,Manga,Fantasy,Isekai,1 hr.,R+ - Mild Nudity,3,Shoujo,,
1-gatsu ni wa Christmas,Christmas in January,5.41,11379,11858,2,OVA,1,Finished Airing,21-Nov-91,"None found, add some","None found, add some",Magic Bus,Manga,"Drama, Romance",,45 min.,G - All Ages,1,,,
Ahiru no Pekkle no Suieitaikai wa Oosawagi,Pekkle in the Great Swimming Race,5.41,15638,11859,561,OVA,1,Finished Airing,21-Mar-93,Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,20 min.,G - All Ages,1,Kids,,
Ai Tenchi Muyou! Recaps,,5.41,8347,11860,5,Special,10,Finished Airing,"Oct 10, 2014 to Dec 12, 2014","VAP,       AIC","None found, add some",AIC PLUS+,Original,"Comedy, Sci-Fi",,4 min. per ep.,PG-13 - Teens 13 or older,2,,,
Apartment!,,5.41,12245,11861,1,ONA,1,Finished Airing,May-04,Space Neko Company,"None found, add some","None found, add some",Original,"Comedy, Slice of Life",,5 min.,PG-13 - Teens 13 or older,0,,,
Arei no Kagami: Way to the Virgin Space,Arei's Mirror ~ Way to the Virgin Space,5.41,11096,11862,2,Movie,1,Finished Airing,16-Mar-85,"None found, add some","None found, add some",Toei Animation,Unknown,"Action, Adventure, Sci-Fi",Space,26 min.,G - All Ages,0,,,
Boku wa Konomama Kaeranai,I Shall Never Return,5.41,6398,11863,10,OVA,1,Finished Airing,21-Jun-94,Soft Garage,Media Blasters,J.C.Staff,Manga,"Boys Love, Drama",,28 min.,PG-13 - Teens 13 or older,6,,,
Bokura no Saibanin Monogatari,Our Jury Story,5.41,15879,11864,534,ONA,1,Finished Airing,21-May-09,"Group TAC,       Omnibus Japan","None found, add some","None found, add some",Unknown,,"Educational, School",22 min.,G - All Ages,2,,,
Channel 5.5 4th Season,,5.41,15027,11865,659,ONA,4,Finished Airing,"Nov 16, 2014 to Dec 25, 2014","None found, add some","None found, add some",DLE,Unknown,Comedy,Parody,4 min. per ep.,PG-13 - Teens 13 or older,0,,,
Chiyuki no Fashion Check,,5.41,13482,11866,1,ONA,9,Finished Airing,"Mar 8, 2020 to Apr 5, 2020",Bit Promotion,"None found, add some",AQUA ARIS,Manga,Comedy,,1 min. per ep.,PG-13 - Teens 13 or older,0,,,
Dead Heat,,5.41,11516,11867,1,OVA,1,Finished Airing,07-Aug-87,"None found, add some","None found, add some",Sunrise,Original,"Action, Sci-Fi",Mecha,31 min.,PG-13 - Teens 13 or older,0,,,
Good Morning Althea,,5.41,10470,11868,2,OVA,1,Finished Airing,16-Dec-87,Network,"None found, add some",animate Film,Unknown,"Action, Sci-Fi","Mecha, Space",52 min.,R+ - Mild Nudity,0,,,
Growlanser IV: Wayfarer of the Time,Growlanser IV: Wayfarer of Time,5.41,11351,11869,2,OVA,1,Finished Airing,10-Mar-05,Atlus,"None found, add some","feel.,       Zexcs",Visual novel,Action,,30 min.,PG-13 - Teens 13 or older,2,,,
Hanaori,The Breaking of Branches is Forbidden,5.41,13372,11870,1,Movie,1,Finished Airing,1968,"None found, add some","None found, add some","None found, add some",Original,Comedy,,13 min.,G - All Ages,0,,,
Houkago no Tinker Bell,,5.41,13078,11871,1,OVA,1,Finished Airing,22-Jul-92,Youmex,"None found, add some",Ashi Productions,Light novel,"Comedy, Drama, Mystery, Romance, Slice of Life",School,46 min.,PG-13 - Teens 13 or older,0,,,
Hulaing Babies Petit,,5.41,13547,11872,1,TV,12,Finished Airing,"Jan 8, 2020 to Mar 25, 2020","None found, add some","None found, add some",Fukushima Gaina,Original,"Comedy, Slice of Life",Performing Arts,1 min. per ep.,PG-13 - Teens 13 or older,0,,Winter 2020,Wednesdays at 07:30 (JST)
Iryou Keiei Consultant,,5.41,17863,11873,359,ONA,1,Finished Airing,07-Nov-17,"None found, add some","None found, add some","None found, add some",Original,Slice of Life,Music,4 min.,G - All Ages,0,,,
15 Sonyeon Uju Pyoryugi,,5.4,15180,11874,632,Movie,1,Finished Airing,1980,"None found, add some","None found, add some","None found, add some",Unknown,"Action, Sci-Fi",Space,1 hr. 18 min.,PG-13 - Teens 13 or older,1,,,
Ai to Shi,,5.4,14433,11875,787,Special,1,Finished Airing,30-Mar-13,NHK,"None found, add some","None found, add some",Original,Action,,1 min.,G - All Ages,0,,,
Anitore! EX,Anime de Training! Ex,5.4,3888,11876,33,TV,12,Finished Airing,"Oct 13, 2015 to Dec 29, 2015","Earth Star Entertainment,       F.M.F","None found, add some",Rising Force,Original,Sports,,4 min. per ep.,PG-13 - Teens 13 or older,32,,Fall 2015,Tuesdays at 01:11 (JST)
Biohazard 4D-Executer,Resident Evil 4D Executor,5.4,8626,11877,4,Special,1,Finished Airing,2000,Capcom,"None found, add some","None found, add some",Game,"Action, Adventure, Horror","Gore, Military",20 min.,R - 17+ (violence & profanity),2,,,
